Date,UVXY,SPY,VXXBEN,VIX,UX1,UX2,UX3,UX4,Day of week,Days to Roll,UVXY % Change,SPY % Change,VXXBEN % Change,VIX % Change,UX1 % Change,UX2 % Change,UX3 % Change,UX4 % Change
2017-05-10,250.2,239.87,2.4475,10.21,11.525,12.475,13.675,14.425,3,6,0.006436041834271933,0.0017958569996658902,-0.1010101010101011,0.025100401606425793,0.008752735229759168,0.0,0.0,0.006980802792321272
2017-05-11,248.8,239.38,1.8375,10.6,11.425,12.625,13.675,14.375,4,5,-0.00559552358113502,-0.0020427731687997497,-0.24923391215526047,0.038197845249755114,-0.008676789587852451,0.012024048096192397,0.0,-0.0034662045060659397
2017-05-12,248.2,238.98,1.8375,10.4,11.225,12.425,13.625,14.425,5,4,-0.002411575562701107,-0.0016709833737154067,0.0,-0.01886792452830177,-0.01750547045951867,-0.015841584158415745,-0.003656307129798919,0.003478260869565375
2017-05-15,237.2,240.3,1.2825,10.42,10.825,12.175,13.325,14.175,1,3,-0.04431909750201446,0.005523474767763048,-0.30204081632653057,0.0019230769230769162,-0.03563474387527843,-0.02012072434607648,-0.022018348623853212,-0.017331022530329254
2017-05-16,232.6,240.08,1.1375,10.65,11.075,12.075,13.225,14.125,2,2,-0.019392917369308593,-0.0009155222638368432,-0.11306042884990253,0.02207293666026877,0.023094688221708903,-0.008213552361396426,-0.007504690431519689,-0.003527336860670194
2017-05-17,317.0,235.82,-4.0725,15.59,12.2,14.225,14.625,14.975,3,1,0.36285468615649186,-0.01774408530489846,-4.58021978021978,0.46384976525821586,0.10158013544018063,0.17805383022774324,0.10586011342155022,0.060176991150442394
2017-05-18,302.6,236.77,-0.4275,14.66,14.275,14.575,15.025,15.875,4,24,-0.04542586750788635,0.004028496310745533,-0.8950276243093922,-0.05965362411802433,0.17008196721311486,0.024604569420035194,0.027350427350427475,0.06010016694490816
2017-05-19,259.0,238.31,1.4025,12.04,12.725,13.475,14.175,15.225,5,23,-0.14408460013218782,0.006504202390505531,-4.280701754385966,-0.17871759890859484,-0.10858143607705784,-0.07547169811320753,-0.056572379367720416,-0.04094488188976375
2017-05-22,234.8,239.52,2.4175,10.93,12.225,13.175,13.925,14.975,1,22,-0.09343629343629334,0.0050774201670094055,0.7237076648841354,-0.09219269102990024,-0.03929273084479368,-0.02226345083487935,-0.01763668430335097,-0.016420361247947435
2017-05-23,234.0,240.05,2.9075,10.72,12.325,13.325,14.125,15.175,2,21,-0.0034071550255536653,0.0022127588510354457,0.20268872802481908,-0.019213174748398787,0.008179959100204526,0.011385199240986577,0.014362657091561815,0.013355592654424209
2017-05-24,222.2,240.61,3.4325,10.02,11.975,12.975,13.925,15.075,3,20,-0.05042735042735047,0.002332847323474274,0.18056749785038684,-0.06529850746268662,-0.028397565922920864,-0.026266416510318913,-0.01415929203539823,-0.006589785831960571
2017-05-25,226.6,241.76,3.5525,9.99,12.025,13.025,13.925,15.075,4,19,0.01980198019801982,0.004779518723244891,0.03495994173343053,-0.0029940119760478723,0.0041753653444676075,0.003853564547206201,0.0,0.0
2017-05-26,219.0,241.71,3.6725,9.81,11.925,12.925,13.775,14.95,5,18,-0.033539276257722794,-0.00020681667769684164,0.03377902885292028,-0.018018018018017945,-0.008316008316008316,-0.007677543186180413,-0.010771992818671472,-0.008291873963515717
2017-05-30,215.8,241.5,2.6175,10.38,11.825,12.725,13.575,14.725,2,17,-0.014611872146118698,-0.0008688097306690512,-0.2872702518720217,0.05810397553516822,-0.008385744234800985,-0.01547388781431347,-0.014519056261343088,-0.015050167224080258
2017-05-31,219.8,241.44,2.5475,10.41,11.825,12.675,13.525,14.675,3,16,0.01853568118628357,-0.0002484472049689712,-0.026743075453677267,0.0028901734104045396,0.0,-0.003929273084479323,-0.0036832412523019054,-0.003395585738539819
2017-06-01,209.4,243.36,3.0025,9.89,11.625,12.425,13.325,14.525,4,15,-0.047315741583257576,0.007952286282306265,0.17860647693817477,-0.04995196926032652,-0.016913319238900604,-0.01972386587771202,-0.014787430683918745,-0.010221465076660996
2017-06-02,210.2,244.17,3.2625,9.75,11.625,12.525,13.425,14.575,5,14,0.0038204393505252288,0.003328402366863825,0.08659450457951712,-0.014155712841253831,0.0,0.008048289738430636,0.0075046904315199114,0.0034423407917383297
2017-06-05,211.6,243.99,2.9825,10.07,11.775,12.625,13.425,14.625,1,13,0.006660323501427312,-0.0007371913011425812,-0.08582375478927207,0.03282051282051279,0.012903225806451646,0.007984031936127733,0.0,0.0034305317324185847
2017-06-06,221.6,243.21,2.7125,10.45,11.975,12.825,13.625,14.775,2,12,0.047258979206049156,-0.0031968523300135443,-0.09052808046940486,0.037735849056603765,0.01698513800424628,0.015841584158415856,0.014897579143389184,0.01025641025641022
2017-06-07,217.0,243.66,2.6525,10.39,11.875,12.725,13.525,14.725,3,11,-0.020758122743682272,0.0018502528678918662,-0.022119815668202758,-0.00574162679425827,-0.008350730688935215,-0.007797270955165692,-0.007339449541284404,-0.0033840947546531774
2017-06-08,207.0,243.78,2.6475,10.16,11.625,12.525,13.325,14.525,4,10,-0.04608294930875578,0.0004924895345974623,-0.0018850141376060003,-0.022136669874879722,-0.021052631578947323,-0.015717092337917404,-0.014787430683918745,-0.013582342954159499
2017-06-09,212.8,243.41,1.9625,10.7,11.725,12.575,13.325,14.5,5,9,0.02801932367149762,-0.0015177619164821188,-0.2587346553352219,0.053149606299212504,0.008602150537634357,0.003992015968063756,0.0,-0.0017211703958691649
2017-06-12,218.0,243.36,1.0225,11.46,11.875,12.675,13.425,14.525,1,8,0.02443609022556381,-0.00020541473234458874,-0.4789808917197452,0.07102803738317776,0.01279317697228155,0.007952286282306265,0.0075046904315199114,0.0017241379310344307
2017-06-13,202.8,244.55,1.9325,10.42,11.425,12.275,13.125,14.325,2,7,-0.06972477064220173,0.00488987508218286,0.8899755501222495,-0.09075043630017454,-0.0378947368421052,-0.0315581854043393,-0.022346368715083886,-0.013769363166953652
2017-06-14,201.0,244.24,1.6525,10.64,11.475,12.275,13.025,14.225,3,6,-0.00887573964497046,-0.0012676344305867504,-0.14489003880983187,0.021113243761996303,0.004376367614879584,0.0,-0.007619047619047636,-0.00698080279232105
2017-06-15,206.2,243.77,1.3875,10.9,11.525,12.425,13.125,14.375,4,5,0.025870646766169125,-0.0019243367179823112,-0.16036308623298035,0.02443609022556381,0.004357298474945592,0.012219959266802416,0.007677543186180413,0.010544815465729274
2017-06-16,202.2,242.64,1.9175,10.38,11.325,12.325,12.975,14.175,5,4,-0.019398642095053376,-0.004635517085777696,0.3819819819819821,-0.047706422018348627,-0.017353579175705125,-0.008048289738430747,-0.011428571428571455,-0.013913043478260834
2017-06-19,189.4,244.66,1.3825,10.37,10.875,12.125,12.725,13.95,1,3,-0.06330365974282881,0.008325090669304425,-0.2790091264667536,-0.0009633911368016612,-0.039735099337748325,-0.016227180527383256,-0.019267822736030782,-0.015873015873015928
2017-06-20,200.2,243.01,0.8725,10.86,11.125,12.075,12.725,13.875,2,2,0.05702217529039055,-0.0067440529714706265,-0.3688969258589512,0.047251687560269984,0.02298850574712641,-0.004123711340206282,0.0,-0.005376344086021501
2017-06-21,196.0,242.95,1.1125,10.75,11.15,12.175,12.825,13.825,3,1,-0.020979020979020935,-0.0002469034196124209,0.27507163323782224,-0.01012891344383049,0.0022471910112360494,0.008281573498964967,0.007858546168958647,-0.003603603603603678
2017-06-22,192.6,242.84,2.6175,10.48,11.975,12.725,13.775,14.575,4,19,-0.01734693877551019,-0.0004527680592714134,1.3528089887640449,-0.025116279069767433,0.07399103139013441,0.045174537987679564,0.07407407407407418,0.054249547920433905
2017-06-23,188.4,243.13,3.1575,10.02,11.875,12.625,13.675,14.5,5,18,-0.02180685358255441,0.0011942019436665952,0.2063037249283668,-0.04389312977099247,-0.008350730688935215,-0.007858546168958758,-0.007259528130671433,-0.005145797598627766
2017-06-26,180.6,243.29,2.9625,9.9,11.625,12.375,13.425,14.225,1,17,-0.04140127388535042,0.000658084152511007,-0.061757719714964465,-0.011976047904191489,-0.021052631578947323,-0.01980198019801982,-0.018281535648994485,-0.018965517241379293
2017-06-27,192.6,241.33,1.7725,11.06,12.025,12.675,13.65,14.375,2,16,0.06644518272425248,-0.00805622919149973,-0.4016877637130801,0.11717171717171726,0.03440860215053765,0.0242424242424244,0.016759776536312776,0.010544815465729274
2017-06-28,181.2,243.49,2.8675,10.03,11.675,12.475,13.525,14.275,3,15,-0.05919003115264798,0.008950399867401426,0.6177715091678422,-0.09312839059674516,-0.029106029106029108,-0.015779092702169706,-0.009157509157509125,-0.006956521739130417
2017-06-29,199.8,241.35,1.1775,11.44,12.025,12.625,13.625,14.375,4,14,0.10264900662251675,-0.008788861965583816,-0.5893635571054926,0.14057826520438677,0.02997858672376874,0.012024048096192397,0.007393715341959206,0.007005253940455258
2017-06-30,194.8,241.8,1.8925,11.18,12.325,12.675,13.675,14.425,5,13,-0.025025025025025016,0.0018645121193288094,0.6072186836518048,-0.022727272727272707,0.02494802494802495,0.003960396039603964,0.003669724770642313,0.003478260869565375
2017-07-03,200.0,242.21,2.2325,11.22,12.575,12.975,13.925,14.575,1,12,0.026694045174537884,0.0016956162117451878,0.17965653896961675,0.003577817531305927,0.020283975659229236,0.023668639053254337,0.018281535648994485,0.010398613518197486
2017-07-05,199.2,242.77,2.1825,11.07,12.325,12.925,13.875,14.575,3,11,-0.0040000000000000036,0.0023120432682384173,-0.022396416573348232,-0.013368983957219305,-0.01988071570576544,-0.0038535645472060898,-0.0035906642728905647,0.0
2017-07-06,219.0,240.55,0.9275,12.54,13.025,13.425,14.275,14.875,4,10,0.09939759036144591,-0.009144457717180865,-0.5750286368843069,0.13279132791327908,0.05679513184584195,0.03868471953578334,0.028828828828828756,0.020583190394511286
2017-07-07,204.2,242.11,2.3275,11.19,12.575,13.075,14.075,14.775,5,9,-0.0675799086757991,0.006485138224901377,1.509433962264151,-0.10765550239234445,-0.03454894433781197,-0.026070763500931182,-0.014010507880910739,-0.006722689075630228
2017-07-10,194.4,242.37,1.9725,11.11,12.225,12.825,13.775,14.475,1,8,-0.04799216454456412,0.0010738920325470414,-0.15252416756176168,-0.007149240393208189,-0.027833001988071593,-0.019120458891013437,-0.02131438721136758,-0.020304568527918843
2017-07-11,192.8,242.19,2.1275,10.89,12.125,12.675,13.575,14.325,2,7,-0.008230452674897082,-0.0007426661715559391,0.0785804816223068,-0.01980198019801971,-0.008179959100204415,-0.011695906432748426,-0.014519056261343088,-0.010362694300518172
2017-07-12,181.8,244.01,2.2875,10.3,11.525,12.425,13.4,14.125,3,6,-0.05705394190871371,0.007514761137949577,0.0752056404230319,-0.05417814508723595,-0.04948453608247416,-0.01972386587771202,-0.012891344383057057,-0.013961605584642212
2017-07-13,178.0,244.42,2.4125,9.9,11.075,12.375,13.325,14.025,4,5,-0.020902090209021007,0.001680259005778506,0.05464480874316946,-0.03883495145631066,-0.03904555314533631,-0.004024144869215318,-0.005597014925373234,-0.0070796460176990594
2017-07-14,171.2,245.56,2.3225,9.51,10.575,12.025,12.975,13.7,5,4,-0.038202247191011285,0.004664102773913825,-0.03730569948186546,-0.039393939393939426,-0.04514672686230248,-0.028282828282828243,-0.026266416510318913,-0.023172905525846832
2017-07-17,162.3,245.53,1.5075,9.82,10.275,11.925,12.925,13.675,1,3,-0.05198598130841103,-0.00012216973448442303,-0.3509149623250807,0.03259726603575186,-0.028368794326241065,-0.008316008316008316,-0.0038535645472060898,-0.0018248175182480342
2017-07-18,158.3,245.66,1.1775,9.89,10.125,11.775,12.925,13.725,2,2,-0.02464571780653113,0.0005294668675925873,-0.21890547263681592,0.007128309572301372,-0.014598540145985384,-0.012578616352201255,0.0,0.003656307129798808
2017-07-19,154.5,246.99,0.9275,9.79,9.85,11.525,12.725,13.525,3,1,-0.024005053695514866,0.005413986811039662,-0.2123142250530785,-0.01011122345803861,-0.02716049382716057,-0.02123142250530785,-0.01547388781431347,-0.014571948998178486
2017-07-20,152.1,247.1,3.4675,9.58,11.475,12.725,13.475,14.075,4,20,-0.01553398058252431,0.00044536216041124455,2.7385444743935308,-0.021450459652706755,0.1649746192893402,0.10412147505422986,0.058939096267190516,0.04066543438077619
2017-07-21,148.95,246.88,3.6725,9.36,11.375,12.675,13.475,14.025,5,19,-0.020710059171597628,-0.0008903278025090833,0.05912040374909888,-0.022964509394572064,-0.008714596949891074,-0.003929273084479323,0.0,-0.003552397868561208
2017-07-24,143.5,246.82,3.4425,9.43,11.325,12.525,13.3,13.875,1,18,-0.036589459550184555,-0.00024303305249517848,-0.06262763784887682,0.007478632478632452,-0.004395604395604491,-0.01183431952662728,-0.01298701298701288,-0.010695187165775444
2017-07-25,145.2,247.42,3.3175,9.43,11.175,12.575,13.375,13.925,2,17,0.01184668989547033,0.0024309213191799905,-0.03631082062454616,0.0,-0.013245033112582627,0.003992015968063756,0.005639097744360777,0.003603603603603567
2017-07-26,145.55,247.43,3.1875,9.6,11.275,12.625,13.425,13.925,3,16,0.002410468319559378,4.041710451874181e-05,-0.03918613413715144,0.018027571580063517,0.008948545861297452,0.003976143141153132,0.0037383177570093906,0.0
2017-07-27,147.8,247.2,2.5725,10.11,11.425,12.625,13.325,13.825,4,15,0.015458605290278316,-0.0009295558339733612,-0.19294117647058828,0.05312500000000009,0.01330376940133049,0.0,-0.007448789571694703,-0.007181328545781018
2017-07-28,150.95,246.91,2.2525,10.29,11.375,12.625,13.375,13.825,5,14,0.021312584573748072,-0.0011731391585759754,-0.12439261418853254,0.017804154302670572,-0.004376367614879695,0.0,0.0037523452157599557,0.0
2017-07-31,148.9,246.77,2.1225,10.26,11.275,12.475,13.175,13.675,1,13,-0.013580655846306633,-0.0005670082216191474,-0.05771365149833518,-0.002915451895043719,-0.00879120879120876,-0.011881188118811892,-0.01495327102803734,-0.010849909584086714
2017-08-01,144.8,247.32,2.3025,10.09,11.225,12.425,13.075,13.525,2,12,-0.02753525856279382,0.0022287960449001165,0.08480565371024751,-0.016569200779727122,-0.004434589800443534,-0.004008016032064021,-0.007590132827324569,-0.010968921389396757
2017-08-02,146.4,247.44,2.1675,10.28,11.275,12.625,13.275,13.725,3,11,0.011049723756906049,0.00048520135856389146,-0.05863192182410437,0.018830525272546916,0.0044543429844099425,0.01609657947686105,0.015296367112810794,0.014787430683918634
2017-08-03,150.1,246.96,2.0275,10.44,11.325,12.725,13.475,13.875,4,10,0.02527322404371568,-0.0019398642095053154,-0.06459054209919268,0.015564202334630295,0.0044345898004434225,0.007920792079207928,0.015065913370998052,0.010928961748633892
2017-08-04,148.95,247.41,2.6175,10.03,11.275,12.775,13.525,13.975,5,9,-0.007661558960692871,0.0018221574344023939,0.29099876695437743,-0.039272030651340994,-0.004415011037527505,0.003929273084479323,0.0037105751391466324,0.007207207207207134
2017-08-07,145.2,247.87,2.5175,9.93,11.125,12.575,13.375,13.875,1,8,-0.025176233635448186,0.0018592619538417843,-0.038204393505253176,-0.009970089730807596,-0.013303769401330379,-0.015655577299413026,-0.011090573012939031,-0.007155635062611743
2017-08-08,153.55,247.26,1.5475,10.96,11.525,12.925,13.675,14.175,2,7,0.05750688705234186,-0.0024609674426111505,-0.3853028798411122,0.10372608257804639,0.035955056179775235,0.027833001988071704,0.02242990654205612,0.021621621621621623
2017-08-09,161.5,247.25,1.5975,11.11,11.725,13.075,13.775,14.325,3,6,0.05177466623249738,-4.044325810881322e-05,0.03231017770597733,0.013686131386861256,0.017353579175704903,0.011605415860734825,0.007312614259597838,0.01058201058201047
2017-08-10,204.65,243.76,-0.9475,16.04,15.525,15.175,15.225,15.425,4,5,0.2671826625386997,-0.014115267947421684,-1.5931142410015648,0.44374437443744363,0.32409381663113024,0.16061185468451256,0.10526315789473673,0.07678883071553244
2017-08-11,215.45,244.12,-0.2025,15.51,15.425,15.275,15.525,15.725,5,4,0.05277302711947218,0.0014768624876928538,-0.7862796833773087,-0.03304239401496256,-0.006441223832528209,0.006589785831960349,0.019704433497536922,0.01944894651539708
2017-08-14,158.45,246.54,0.5425,12.33,12.45,13.175,13.825,14.325,1,3,-0.2645625435135762,0.009913157463542488,-3.6790123456790123,-0.20502901353965186,-0.19286871961102114,-0.13747954173486088,-0.10950080515297911,-0.08903020667726558
2017-08-15,156.15,246.51,0.8525,12.04,12.325,13.175,13.975,14.425,2,2,-0.014515620069422419,-0.00012168410805546426,0.5714285714285716,-0.023519870235198748,-0.010040160642570295,0.0,0.010849909584086825,0.006980802792321272
2017-08-16,154.35,246.94,1.0875,11.74,12.16,13.075,13.775,14.225,3,1,-0.011527377521613924,0.0017443511419414914,0.2756598240469206,-0.02491694352159457,-0.01338742393509118,-0.007590132827324569,-0.014311270125223596,-0.013864818024263537
2017-08-17,205.75,243.09,-0.8875,15.55,14.925,15.025,15.225,15.175,4,24,0.3330093942338841,-0.015590831780999403,-1.8160919540229885,0.32453151618398635,0.22738486842105265,0.1491395793499044,0.10526315789473673,0.06678383128295273
2017-08-18,194.85,242.71,1.1475,14.26,14.975,15.125,15.375,15.325,5,23,-0.05297691373025515,-0.0015632070426591094,-2.2929577464788733,-0.08295819935691329,0.003350083752093669,0.006655574043261225,0.009852216748768461,0.009884678747940523
2017-08-21,179.35,242.9,1.6525,13.19,14.125,14.625,14.975,14.975,1,22,-0.07954837054144215,0.0007828272423879845,0.44008714596949905,-0.07503506311360453,-0.056761268781302165,-0.03305785123966942,-0.026016260162601612,-0.022838499184339334
2017-08-22,153.1,245.44,2.7875,11.35,12.975,13.675,14.225,14.375,2,21,-0.14636186228045722,0.010456978180320986,0.686838124054463,-0.13949962092494317,-0.0814159292035398,-0.06495726495726495,-0.05008347245409017,-0.04006677796327207
2017-08-23,155.45,244.56,2.3625,12.25,13.625,14.225,14.625,14.775,3,20,0.015349444807315482,-0.003585397653194211,-0.1524663677130046,0.07929515418502198,0.050096339113680166,0.04021937842778778,0.02811950790861162,0.027826086956521667
2017-08-24,163.7,243.99,2.1425,12.23,13.425,14.125,14.525,14.675,4,19,0.05307172724348663,-0.0023307163886162607,-0.09312169312169305,-0.0016326530612245094,-0.014678899082568808,-0.007029876977152849,-0.006837606837606813,-0.006768189509306244
2017-08-25,154.4,244.56,3.1675,11.28,13.075,14.025,14.425,14.6,5,18,-0.056811240073304736,0.0023361613180867824,0.4784130688448074,-0.0776778413736714,-0.026070763500931182,-0.0070796460176990594,-0.0068846815834767705,-0.005110732538330609
2017-08-28,152.0,244.57,3.0075,11.32,13.025,13.925,14.325,14.525,1,17,-0.015544041450777257,4.0889761203866115e-05,-0.05051302288871351,0.0035460992907803135,-0.003824091778202643,-0.007130124777183555,-0.006932409012131768,-0.005136986301369828
2017-08-29,155.95,244.85,2.6375,11.7,13.175,14.025,14.425,14.575,2,16,0.02598684210526314,0.001144866500388364,-0.12302576891105554,0.03356890459363959,0.011516314779270731,0.007181328545780907,0.006980802792321272,0.0034423407917383297
2017-08-30,154.05,246.01,3.3825,11.22,13.175,14.075,14.475,14.625,3,15,-0.012183392112856573,0.004737594445578974,0.2824644549763031,-0.04102564102564088,0.0,0.0035650623885916666,0.0034662045060658286,0.0034305317324185847
2017-08-31,145.7,247.49,3.6025,10.59,12.625,13.725,14.175,14.425,4,14,-0.05420318078545938,0.006016015609121572,0.0650406504065042,-0.05614973262032097,-0.04174573055028463,-0.0248667850799289,-0.020725388601036232,-0.013675213675213627
2017-09-01,144.7,247.84,4.3175,10.13,12.625,13.775,14.25,14.425,5,13,-0.006863417982155062,0.0014141985534767976,0.19847328244274798,-0.04343720491029268,0.0,0.0036429872495447047,0.005291005291005346,0.0
2017-09-05,160.5,246.06,1.8425,12.23,13.175,14.025,14.475,14.575,2,12,0.10919143054595715,-0.007182052937378947,-0.5732484076433121,0.20730503455083915,0.0435643564356436,0.01814882032667886,0.015789473684210575,0.010398613518197486
2017-09-06,153.25,246.9,2.8175,11.63,13.175,14.175,14.725,14.925,3,11,-0.04517133956386288,0.003413801511826353,0.5291723202170961,-0.04905968928863447,0.0,0.010695187165775444,0.017271157167530138,0.02401372212692987
2017-09-07,152.05,246.87,2.5375,11.55,12.825,14.075,14.675,14.925,4,10,-0.007830342577487714,-0.00012150668286758926,-0.0993788819875776,-0.006878761822871837,-0.026565464895635826,-0.007054673721340499,-0.003395585738539819,0.0
2017-09-08,159.15,246.58,2.2575,12.12,13.275,14.325,14.875,15.075,5,9,0.04669516606379487,-0.0011747073358447935,-0.110344827586207,0.049350649350649256,0.03508771929824572,0.017761989342806483,0.013628620102214661,0.010050251256281229
2017-09-11,141.05,249.21,2.8175,10.73,12.075,13.675,14.375,14.775,1,8,-0.11372918630223061,0.010665909643928995,0.24806201550387597,-0.1146864686468646,-0.09039548022598876,-0.04537521815008716,-0.03361344537815125,-0.01990049751243772
2017-09-12,134.0,250.05,2.6925,10.58,11.875,13.375,14.125,14.525,2,7,-0.04998227578872749,0.003370651257975199,-0.044365572315882895,-0.013979496738117492,-0.0165631469979296,-0.021937842778793515,-0.017391304347826098,-0.016920473773265665
2017-09-13,124.45,250.17,2.2375,10.5,11.525,12.925,13.725,14.225,3,6,-0.07126865671641791,0.0004799040191960646,-0.16898792943361196,-0.007561436672967825,-0.02947368421052632,-0.03364485981308407,-0.02831858407079646,-0.02065404475043031
2017-09-14,128.0,250.09,2.3275,10.44,11.475,13.025,13.775,14.275,4,5,0.028525512253917196,-0.00031978254786735327,0.04022346368715102,-0.005714285714285783,-0.004338394793926281,0.007736943907156624,0.0036429872495447047,0.0035149384885764245
2017-09-15,123.45,249.19,2.3325,10.17,11.125,12.925,13.65,14.175,5,4,-0.03554687499999998,-0.0035987044663920997,0.002148227712137407,-0.025862068965517238,-0.030501089324618702,-0.007677543186180413,-0.00907441016333943,-0.007005253940455369
2017-09-18,112.55,249.72,1.6625,10.15,10.675,12.425,13.225,13.775,1,3,-0.08829485621709199,0.002126891127252284,-0.2872454448017149,-0.001966568338249708,-0.04044943820224711,-0.03868471953578334,-0.031135531135531136,-0.02821869488536155
2017-09-19,112.9,249.97,1.7675,10.18,10.825,12.425,13.275,13.925,2,2,0.003109729009329154,0.0010011212558065363,0.06315789473684208,0.002955665024630516,0.014051522248243353,0.0,0.003780718336483968,0.010889292196007316
2017-09-20,113.05,250.06,1.9175,9.78,10.45,12.275,13.175,13.775,3,1,0.0013286093888396078,0.00036004320518467914,0.08486562942008491,-0.03929273084479379,-0.034642032332563466,-0.012072434607645954,-0.007532956685499026,-0.010771992818671472
2017-09-21,112.9,249.39,4.4575,9.67,12.325,13.275,13.825,15.025,4,20,-0.0013268465280847908,-0.002679356954330969,1.3246414602346803,-0.011247443762781084,0.17942583732057416,0.08146639511201625,0.04933586337760909,0.09074410163339386
2017-09-22,114.35,249.44,4.7525,9.59,12.425,13.425,13.975,15.175,5,19,0.0128432240921168,0.0002004891936324693,0.06618059450364577,-0.008273009307135482,0.008113590263691739,0.011299435028248705,0.010849909584086825,0.009983361064891838
2017-09-25,114.25,248.93,3.7475,10.21,12.375,13.375,13.925,15.125,1,18,-0.0008745080891997548,-0.0020445798588838437,-0.21146764860599687,0.06465067778936406,-0.004024144869215318,-0.003724394785847407,-0.003577817531305816,-0.0032948929159802853
2017-09-26,111.8,249.08,3.6575,10.17,12.275,13.275,13.775,14.975,2,17,-0.02144420131291036,0.0006025790382839791,-0.02401601067378245,-0.003917727717923647,-0.008080808080808022,-0.00747663551401867,-0.010771992818671472,-0.00991735537190086
2017-09-27,110.2,250.05,4.0075,9.87,12.175,13.275,13.775,14.975,3,16,-0.014311270125223596,0.003894331138589946,0.09569377990430628,-0.029498525073746396,-0.008146639511201648,0.0,0.0,0.0
2017-09-28,107.25,250.35,4.1625,9.55,11.925,13.125,13.675,14.875,4,15,-0.026769509981851236,0.0011997600479902726,0.038677479725514496,-0.032421479229989725,-0.02053388090349073,-0.011299435028248594,-0.007259528130671433,-0.006677796327211993
2017-09-29,103.0,251.23,3.9225,9.51,11.675,13.025,13.575,14.775,5,14,-0.03962703962703962,0.0035150788895546015,-0.057657657657657624,-0.004188481675392763,-0.02096436058700213,-0.007619047619047636,-0.007312614259597949,-0.006722689075630228
2017-10-02,98.9,252.32,3.5375,9.45,11.375,12.675,13.275,14.525,1,13,-0.03980582524271836,0.004338653823189986,-0.09815168897386861,-0.006309148264984299,-0.025695931477516143,-0.026871401151631447,-0.022099447513812098,-0.016920473773265665
2017-10-03,98.05,252.86,3.4975,9.51,11.375,12.775,13.275,14.475,2,12,-0.00859453993933279,0.0021401395053901595,-0.011307420494699683,0.006349206349206327,0.0,0.007889546351084853,0.0,-0.0034423407917384408
2017-10-04,98.75,253.16,3.2675,9.63,11.325,12.775,13.275,14.475,3,11,0.007139214686384454,0.0011864272720081281,-0.06576125804145816,0.012618296529968598,-0.004395604395604491,0.0,0.0,0.0
2017-10-05,92.05,254.66,3.2775,9.19,10.825,12.475,13.025,14.225,4,10,-0.06784810126582286,0.005925106651919698,0.003060443764345777,-0.04569055036344771,-0.04415011037527594,-0.023483365949119483,-0.01883239171374762,-0.01727115716753025
2017-10-06,92.1,254.37,2.6125,9.65,10.825,12.525,13.125,14.325,5,9,0.0005431830526887449,-0.00113877326631584,-0.2028985507246377,0.05005440696409158,0.0,0.004008016032064132,0.007677543186180413,0.007029876977152849
2017-10-09,95.9,253.95,1.9425,10.33,11.125,12.625,13.225,14.425,1,8,0.04125950054288818,-0.0016511381059087782,-0.2564593301435406,0.07046632124352326,0.02771362586605086,0.007984031936127733,0.007619047619047636,0.006980802792321272
2017-10-10,91.7,254.62,1.9675,10.08,10.925,12.325,13.025,14.275,2,7,-0.04379562043795626,0.0026383146288639914,0.012870012870012992,-0.024201355275895398,-0.017977528089887618,-0.023762376237623783,-0.01512287334593565,-0.010398613518197597
2017-10-11,87.75,255.02,2.0875,9.85,10.775,12.175,12.875,14.075,3,6,-0.0430752453653217,0.0015709685020814934,0.06099110546378639,-0.022817460317460347,-0.013729977116704872,-0.012170385395537386,-0.01151631477927062,-0.014010507880910739
2017-10-12,86.8,254.64,1.7475,9.91,10.575,12.075,12.775,14.075,4,5,-0.010826210826210825,-0.0014900792094738602,-0.16287425149700596,0.006091370558375608,-0.018561484918793614,-0.008213552361396426,-0.007766990291262155,0.0
2017-10-13,83.6,254.95,1.7975,9.61,10.275,11.875,12.575,13.875,5,4,-0.03686635944700467,0.001217404963870461,0.028612303290414864,-0.030272452068617617,-0.028368794326241065,-0.0165631469979296,-0.015655577299413026,-0.014209591474245054
2017-10-16,80.7,255.29,1.2475,9.91,10.275,11.675,12.375,13.625,1,3,-0.03468899521531088,0.0013335948225141614,-0.305980528511822,0.031217481789802326,0.0,-0.01684210526315788,-0.015904572564612307,-0.018018018018018056
2017-10-17,81.1,255.47,0.7725,10.31,10.375,11.725,12.375,13.625,2,2,0.004956629491945419,0.000705080496690158,-0.38076152304609223,0.04036326942482349,0.009732360097323589,0.004282655246252487,0.0,0.0
2017-10-18,80.35,255.72,0.9825,10.07,10.3,11.575,12.325,13.525,3,1,-0.009247842170160281,0.0009785884839708103,0.27184466019417486,-0.023278370514064006,-0.0072289156626504925,-0.01279317697228144,-0.004040404040404066,-0.007339449541284404
2017-10-19,79.15,255.79,2.5125,10.05,11.475,12.225,13.375,14.075,4,20,-0.014934660858742843,0.00027373689973408943,1.5572519083969465,-0.0019860973187685316,0.11407766990291246,0.05615550755939536,0.0851926977687627,0.04066543438077619
2017-10-20,76.3,257.11,2.4325,9.97,11.325,12.125,13.275,14.0,5,19,-0.036007580543272355,0.005160483208882294,-0.03184079601990053,-0.007960199004975133,-0.013071895424836666,-0.008179959100204415,-0.00747663551401867,-0.005328596802841923
