,returns,vol,NVDA,INCY,TSLA,XLNX,ALGN,CERN,LRCX,XEL,SWKS,MU
88,0.24788442211055278,0.18895360089130095,0.0965039342735266,0.0912807973920481,0.1218995496980008,0.025006372545970497,0.052176573871941474,0.03832657918701678,0.0,0.5748061930314958,0.0,0.0
89,0.24889447236180906,0.18947739465542454,0.09805879379032774,0.092078360491246,0.1230831480573172,0.0235014064381473,0.052943773563125844,0.03649537764010187,9.947554932554503e-18,0.5738391400197341,6.098637220230962e-19,0.0
90,0.24990452261306534,0.19000632041197046,0.09961328031378532,0.09287586207217333,0.12426699033441807,0.021996275734500404,0.05371104842585061,0.03466414819866189,1.9786689647860456e-18,0.5728723949206104,2.303929616531697e-18,2.710505431213761e-18
91,0.2509145728643216,0.1905403354094548,0.10116736963497903,0.0936732971856796,0.12545109685919545,0.02049102014379992,0.054478388373587955,0.03283291370988922,2.0328790734103208e-19,0.5719059140928688,0.0,5.014435047745458e-18
92,0.2519246231155779,0.1910793970055155,0.10272104747615816,0.09447066814879515,0.12663547751389212,0.018985569807514466,0.05524580286755353,0.031001690268474234,1.4501204056993622e-18,0.5709397439176124,1.1926223897340549e-18,4.851804721872632e-18
93,0.2529346733668342,0.1916234625875557,0.10427428613694162,0.0952679644792427,0.12782015842748315,0.017479981147547497,0.05601327668580609,0.0291704883230816,1.6805133673525319e-18,0.5699738447998974,0.0,9.64939933512099e-18
94,0.25394472361809045,0.19217248968452771,0.10582708100823633,0.09606519320535581,0.12900514196314655,0.015974205593458576,0.05678081405167949,0.02733932964070936,0.0,0.569008234537414,1.2468324983583301e-18,0.0
95,0.25495477386934673,0.19272643951547785,0.10737080322416098,0.09686467399488484,0.13019326992176228,0.014420408692656813,0.057559218539712846,0.02550356813733594,1.180425115293593e-17,0.5680880574894864,1.2468324983583301e-18,1.0842021724855044e-19
96,0.255964824120603,0.19328525284185474,0.10891461168857723,0.09765021299163135,0.13140564990133224,0.012869379742384376,0.058304924552728454,0.02367718884596195,4.363913744254155e-18,0.5671780322773844,2.358139725155972e-18,2.656295322589486e-18
97,0.2569748743718593,0.19384889169243835,0.11046247930285631,0.0984245996613649,0.132635634450649,0.011337543753248034,0.05902072925628051,0.021869115956367667,2.2632720350634905e-18,0.5662498976192336,0.0,7.223496974184673e-18
98,0.25798492462311556,0.194417761666377,0.11210489759360412,0.09939862372858652,0.13353058730011236,0.00898213613223105,0.06021580787227538,0.020222169789228164,0.0,0.5655457775839624,0.0,3.0818446752900464e-17
99,0.25899497487437184,0.19499075606902813,0.11358897220913775,0.10008727033344918,0.13488201090058993,0.007709167939056887,0.06081328191925421,0.018364675672185044,5.692061405548898e-18,0.5645546210263271,0.0,1.6154612370034016e-17
